PSGC_BRGY,both_age_6_to_16,Access_Scores_Queen,Access_Scores_Queen (distance only)
PH156615003,514.0,0.1765763118584849,1.633333333333333
PH156615004,1032.0,0.19379277055005997,1.9666666666666663
PH156615005,429.0,0.1765763118584849,1.633333333333333
PH156615006,442.0,0.29395339665889336,2.0
PH156615007,413.0,0.12839862664601637,1.0
PH156615009,441.0,0.21964453629536548,1.5
PH156615010,594.0,0.12839862664601637,1.0
PH156615011,428.0,0.07430886036352786,0.5
PH156615012,612.0,0.1430879011255351,1.4666666666666666
PH156615013,575.0,0.09329295145105272,0.8333333333333333
PH156615014,518.0,0.1430879011255351,1.4666666666666666
PH156615015,596.0,0.10847098744340476,1.0
PH156616001,444.0,0.07184467468291494,0.9416666666666667
PH156616002,689.0,0.09929652765652319,0.9563492063492063
PH156616003,592.0,0.07041487220022709,0.7440476190476188
PH156616004,741.0,0.13253830819846535,1.2103174603174602
PH156616005,662.0,0.10580854040169559,1.2273809523809522
PH156616006,1187.0,0.09763208015709594,1.1234848484848483
PH156616007,2624.0,0.05443691130373498,0.8166666666666667
PH156616008,677.0,0.08451197254473912,0.8134920634920635
PH156616009,636.0,0.044175460058823446,0.4345238095238095
PH156616010,519.0,0.08046313513376342,0.8999999999999999
PH156616011,445.0,0.09477830353198845,0.6166666666666667
PH156616012,514.0,0.07414210773998103,0.5833333333333333
PH156617001,794.0,0.19197568569197795,1.3277777777777777
PH156617002,1082.0,0.08959784746624794,0.6777777777777778
PH156617003,267.0,0.2420600621664031,1.0666666666666667
PH156617004,258.0,0.17068865621674936,1.1277777777777778
PH156617005,274.0,0.19475518525697022,1.15
PH156617006,195.0,0.27689780971467304,1.361111111111111
PH156617007,192.0,0.12963418450573536,0.5611111111111111
PH156617008,187.0,0.132793750873098,0.8777777777777778
PH156617009,296.0,0.33245204302425424,1.5999999999999999
PH156617010,104.0,0.12963418450573536,0.5611111111111111
PH156617011,152.0,0.22358641787957576,1.0166666666666666
PH156617012,478.0,0.1424668249972093,0.75
PH156617013,309.0,0.09742619949524034,0.5111111111111111
PH156617014,530.0,0.2660078411848565,1.5277777777777777
PH156617015,436.0,0.18086482506146848,0.9666666666666666
PH156617016,380.0,0.14104583166849013,0.7833333333333333
PH156617017,295.0,0.20647544729054515,1.0
PH156618001,331.0,0.4037839149972083,3.05
PH156618002,418.0,0.14187001201298508,0.7333333333333334
PH156618003,1032.0,0.148783018112623,1.4666666666666666
PH156618004,370.0,0.17485104574015092,1.6333333333333333
PH156618005,355.0,0.2316492916052738,1.5833333333333333
PH156618006,635.0,0.3704591180535836,2.65
PH156618007,388.0,0.16426982395029124,1.0333333333333332
PH156618009,1140.0,0.08591190500500896,0.6666666666666666
PH156618010,401.0,0.2316492916052738,1.5833333333333333
PH156618011,314.0,0.21075926940499595,1.2
PH156618012,703.0,0.3265114264047721,2.8000000000000003
PH156618013,130.0,0.12740658312841666,0.8666666666666667
PH156618014,421.0,0.22298476707147658,1.7333333333333332
PH156618015,235.0,0.08591190500500896,0.6666666666666666
PH156618016,308.0,0.04149467812340772,0.2
PH156619001,341.0,0.12176749672419926,1.55
PH156619002,1089.0,0.12752345922625652,1.6333333333333335
PH156619003,1902.0,0.13595942905629702,4.0
PH156619004,715.0,0.21769221309693892,2.9666666666666672
PH156619005,836.0,0.1790894642113793,2.4333333333333336
PH156619006,1339.0,0.1255575499003642,1.833333333333333
PH156619007,711.0,0.03290010611514974,0.3333333333333333
PH156619008,721.0,0.09069556835289028,1.2833333333333334
PH157006001,94.0,0.0,0.0
PH157006005,181.0,0.0,0.0
PH157006006,385.0,0.25756457576202885,1.0
PH157006007,179.0,0.0,0.0
PH157006009,185.0,0.06307191074757974,0.25
PH157006010,385.0,0.06307191074757974,0.25
PH157006011,189.0,0.06307191074757974,0.25
PH157006012,550.0,0.06719050498785775,0.35
PH157006013,238.0,0.13917720635779401,0.6
PH157006014,278.0,0.12316341279415147,0.6
PH157006015,224.0,0.12408581289111177,0.3333333333333333
PH157006016,193.0,0.36647082772806766,1.2499999999999998
PH157006017,161.0,0.0,0.0
PH157006019,338.0,0.36647082772806766,1.2499999999999998
PH157006023,117.0,0.25756457576202885,1.0
PH157006024,137.0,0.0,0.0
PH157006025,135.0,0.36647082772806766,1.2499999999999998
PH157006026,104.0,0.12408581289111177,0.3333333333333333
PH157006028,280.0,0.12316341279415147,0.6
PH157006029,175.0,0.11482215146027182,0.43333333333333335
PH150702059,418.0,0.188141385393076,1.0833333333333333
PH150703001,656.0,0.34084146657104225,1.7666666666666666
PH150703003,143.0,0.3839985638417689,1.5511904761904765
PH150703004,219.0,0.17957563410818964,0.7277777777777777
PH150703007,261.0,0.28892996207630756,1.3361111111111112
PH150703008,250.0,0.1853036245186272,0.9999999999999999
PH150703011,193.0,0.2958501316692386,1.275
PH150703012,262.0,0.25199209903267483,1.0611111111111111
PH150703016,639.0,0.17901941577919972,0.8428571428571427
PH150703017,218.0,0.1853036245186272,0.9999999999999999
PH150703018,228.0,0.14751309736635182,0.6722222222222223
PH150703019,449.0,0.1275809570456669,0.6166666666666667
PH150703021,266.0,0.11438473322923688,0.45
PH150703024,145.0,0.23450437558565607,0.8345238095238094
PH150703025,136.0,0.3030912491125519,1.0845238095238094
PH150703026,273.0,0.18134287680971617,0.8388888888888889
PH150703027,454.0,0.25314596577877174,1.0928571428571427
PH150703029,131.0,0.19845547086307955,0.8150793650793651
PH150703030,188.0,0.12167022702903796,0.4722222222222222
PH150703031,367.0,0.19768429578449687,0.8428571428571429
PH150703033,282.0,0.3897758187393834,1.5623015873015873
PH150703034,274.0,0.2269299314793737,0.9178571428571429
PH150703035,188.0,0.24819417331118107,1.0
PH150703036,161.0,0.09070403891620311,0.4222222222222222
PH150703037,173.0,0.17520726646488358,0.7595238095238095
PH150703038,226.0,0.24911454592147378,0.9956349206349207
PH150704001,291.0,0.15699945327522694,1.1166666666666665
PH150704002,340.0,0.20513871258682212,0.8523809523809525
PH150704003,974.0,0.13282293685028854,0.9166666666666665
PH150704004,395.0,0.09275280992291139,0.5
PH150704005,302.0,0.09275280992291139,0.5
PH150704006,251.0,0.12472557520893163,0.7916666666666666
PH150704007,200.0,0.0855533170136443,0.6845238095238095
PH150704008,161.0,0.15603611764607644,1.0416666666666665
PH150704009,1069.0,0.08154432219195457,1.1083333333333332
PH150704010,666.0,0.051001625255134464,0.7333333333333334
PH150704011,1272.0,0.02117546954348812,0.5
PH150704012,1781.0,0.08925155976364474,1.4178571428571427
PH150704013,1373.0,0.08917553816933065,1.1178571428571429
PH150704015,598.0,0.127449287404001,1.075
PH150704016,347.0,0.1410934446049409,0.8845238095238095
PH150704017,276.0,0.23423445114590305,1.0
PH150704018,435.0,0.0969065904671809,0.7
PH150704019,367.0,0.09377992016528372,0.8845238095238095
PH150704020,615.0,0.08154432219195457,1.1083333333333332
PH150704021,196.0,0.14787679184610536,0.6523809523809523
PH150705001,600.0,0.1924452512037626,1.376984126984127
PH150705002,223.0,0.07385557131256132,0.47619047619047616
PH150705007,454.0,0.1380347780772623,0.8749999999999999
PH150705010,816.0,0.27161470652049496,1.9777777777777774
PH150705014,963.0,0.1278731073378399,0.976190476190476
PH150705019,492.0,0.19422415742706073,1.2837301587301586
PH150705024,384.0,0.18948063220838007,1.1964285714285712
PH150705027,359.0,0.20525001505593016,1.1107142857142855
PH150705028,349.0,0.18105582763000974,1.3007936507936506
PH150705031,424.0,0.09378233993827848,0.7277777777777777
PH150705035,388.0,0.16455174638420433,1.0297619047619047
PH150705041,263.0,0.24306294058299294,1.7658730158730156
PH150705042,235.0,0.2411597646122718,1.6825396825396823
PH150705043,576.0,0.1582493412216254,1.092857142857143
PH150705044,330.0,0.2458752742045256,1.6944444444444442
PH150705047,542.0,0.142642574583902,1.0468253968253969
PH150705051,296.0,0.15889072903865611,1.0575396825396823
PH150712001,385.0,0.16791872341888114,1.0
PH150712002,920.0,0.07027033534377092,1.0
PH150712003,1050.0,0.17441241523988235,2.25
PH150712004,471.0,0.15044181512261534,1.9166666666666665
PH150712005,213.0,0.30351506345666307,1.0
PH150712006,618.0,0.10460956070593729,1.0
PH150712007,497.0,0.12600454663915667,1.5833333333333333
PH150712008,1180.0,0.0547870411154824,1.0
PH150712009,842.0,0.1535598777108533,2.0
PH150712010,1150.0,0.17441241523988235,2.25
PH150702001,151.0,0.38481907827526673,1.3179292929292927
PH150702002,318.0,0.12993709068930429,0.6107142857142858
PH150702004,155.0,0.12427493510578731,0.5786435786435786
PH150702006,814.0,0.1555328052931171,1.1857142857142857
PH150702007,492.0,0.22264195672910794,1.4834054834054833
PH150702008,1276.0,0.08799361507609905,0.9714285714285713
PH150702010,176.0,0.20550024450722207,0.692929292929293
PH150702011,359.0,0.273016817796426,1.9714285714285713
PH150702012,318.0,0.1205839132443531,0.4675324675324675
PH150702014,198.0,0.18051040743096802,0.5818181818181818
PH150702016,270.0,0.15907270096073486,1.23015873015873
PH150702018,385.0,0.13057079106792946,0.9682539682539681
PH150702020,761.0,0.17875151001137454,1.361111111111111
PH150702024,245.0,0.16498513554349362,1.042857142857143
PH150702025,1168.0,0.11378088007069193,1.2452380952380953
PH150702028,655.0,0.28109055951195133,2.1453102453102453
PH150702032,229.0,0.4156652902573737,1.8326118326118326
PH150702035,172.0,0.21141143863309542,1.2952380952380953
PH150702036,364.0,0.2134165100734158,1.2357142857142855
PH150702039,457.0,0.1408391196764127,0.9107142857142856
PH150702050,403.0,0.2913660174801636,2.3988095238095237
PH150702054,139.0,0.20546963694913453,1.0297619047619047
PH150702056,162.0,0.2128469950053942,0.8163419913419914
PH150702057,199.0,0.14936862315587154,0.7535714285714286
PH150702058,481.0,0.19165994527215796,1.7035714285714285
PH150702061,346.0,0.20682701702088147,1.60515873015873
PH150702062,191.0,0.20847451429104963,1.6765873015873014
PH150702063,178.0,0.11817022116805757,0.7261904761904762
PH150702064,917.0,0.14968722937518217,1.319047619047619
PH150702065,274.0,0.14849629443711965,1.4714285714285713
PH150702066,701.0,0.12249036882018166,1.1285714285714286
PH150702067,411.0,0.11449208343538,1.1130952380952381
PH150702068,561.0,0.24199748919412198,2.104761904761905
PH150702069,1223.0,0.1133554242933449,1.2059523809523809
PH150702070,186.0,0.24538217671376678,0.9277777777777778
PH150705029,374.0,0.19569091804617825,1.2873015873015872
PH150705036,242.0,0.17388589229902252,1.1285714285714286
PH150705045,270.0,0.17390901100375947,1.1904761904761905
PH150705048,487.0,0.27355135670648906,2.0126984126984127
PH150706002,823.0,0.198704324084565,1.2023809523809523
PH150706003,367.0,0.1934986717141092,1.244047619047619
PH150706004,631.0,0.1314078109976118,0.8777777777777778
PH150706011,238.0,0.22480885893523586,1.2797619047619047
PH150706012,426.0,0.1498197902154772,0.9742063492063493
PH150706016,927.0,0.13659563700626576,1.0476190476190474
PH150706017,763.0,0.11518141704378596,0.9365079365079363
PH150706018,621.0,0.16530681511241552,1.0666666666666667
PH150706019,246.0,0.1818208030387303,1.0773809523809523
PH150706030,427.0,0.0958406269405982,0.7063492063492063
PH150706038,272.0,0.13119429561827153,0.7678571428571428
PH150707005,749.0,0.08136388211138686,0.7825757575757575
PH150707010,349.0,0.10896045667645231,0.8575757575757575
PH150707016,444.0,0.12946642248293108,1.0075757575757573
PH150707021,921.0,0.14608877008653998,1.4016233766233765
PH150707025,498.0,0.11476888497758608,0.7595238095238095
PH150707028,808.0,0.14566146098060256,1.1666666666666665
PH150707033,548.0,0.07684569976194139,0.5825757575757576
PH150707034,1349.0,0.053915934689056984,0.5075757575757576
PH150707040,527.0,0.07827685193394765,0.6861471861471861
PH150707041,235.0,0.08740504561281137,0.46785714285714286
PH150708001,349.0,0.14076409105908133,1.107142857142857
PH150708002,801.0,0.08070999814765198,1.0
PH150708003,578.0,0.08889505102236823,0.9357142857142857
PH150708004,358.0,0.08511460370804243,0.829004329004329
PH150708005,350.0,0.09694242304613856,0.8861471861471861
PH150708006,520.0,0.08234114071632055,0.7928571428571429
PH150708007,1389.0,0.053019438259535145,0.65
PH150708008,318.0,0.16308121072452067,1.4738095238095237
PH150708009,628.0,0.13054623660078196,1.3309523809523809
PH150709001,295.0,0.08716836941053224,0.5928571428571429
PH150709002,342.0,0.07895111860250321,0.5928571428571429
PH150709003,354.0,0.12756611914737878,0.9277777777777778
PH150709004,548.0,0.04187092520483759,0.25
PH150709005,444.0,0.10678926175136041,0.7611111111111111
PH150709006,373.0,0.13190714055116023,0.911111111111111
PH150709007,757.0,0.1545213339059776,1.1896825396825397
PH150709008,378.0,0.08847548850848062,0.65
PH150709009,417.0,0.11724069573295995,0.7416666666666667
PH150709010,284.0,0.12865429180094304,0.8273809523809523
PH150709011,394.0,0.08047399524274262,0.5456349206349206
PH150709012,359.0,0.20820790951967214,1.4825396825396824
PH150709013,611.0,0.07632669246312779,0.5
PH150709014,216.0,0.18691951023478606,1.1873015873015873
PH150709015,636.0,0.07968892263225892,0.6285714285714286
PH150709016,236.0,0.07632669246312779,0.5
PH150710001,327.0,0.18762257508869945,1.4095238095238094
PH150710002,912.0,0.09050388214958682,0.9932900432900433
PH150710003,509.0,0.1474037007339512,1.1095238095238096
PH150710004,533.0,0.12129213605303797,1.0
PH150710005,371.0,0.12692841346251935,1.0004329004329005
PH150710006,324.0,0.1454399258836497,1.1095238095238094
PH150710007,463.0,0.1992771539773606,1.4095238095238094
PH150710008,499.0,0.06301670928190639,0.7357142857142858
PH150710009,664.0,0.0973625128257067,1.0
PH150710010,541.0,0.1492413854272711,1.0666666666666667
PH150710011,1254.0,0.08687416194480926,0.8285714285714285
PH150711001,327.0,0.10445273613256238,0.7928571428571429
PH150711002,389.0,0.1721484558984473,1.1123015873015873
PH150711003,947.0,0.15410998874048604,1.2468253968253968
PH150711004,314.0,0.20680507752485197,1.3325396825396822
PH150711005,204.0,0.158922944406469,0.8273809523809523
PH150711006,285.0,0.322172551144177,1.8956349206349206
PH150711007,479.0,0.0845669445249742,0.65
PH150711008,807.0,0.07882653255881465,0.6900793650793651
PH150711009,813.0,0.1086272403597999,0.5277777777777777
PH150711010,219.0,0.1836766404397905,1.4103174603174602
PH150711011,505.0,0.1513537549747713,1.1107142857142855
PH150711012,586.0,0.15114965980120218,1.174206349206349
PH153601001,200.0,0.1378305268458217,0.4027777777777778
PH153601002,224.0,0.29488433368076106,0.85
PH153601004,164.0,0.3941994421723734,1.0
PH153601005,246.0,0.5146351663637906,1.963131313131313
PH153601006,146.0,0.3040270391896133,0.8
PH153606006,142.0,0.05821585638565442,0.16666666666666666
PH153606007,176.0,0.2669667060141799,0.8095238095238094
PH153606008,263.0,0.14720193046349603,0.5595959595959596
PH153606011,181.0,0.0928067192592308,0.37777777777777777
PH153606012,198.0,0.26651395287014856,0.6428571428571428
PH153606014,319.0,0.06842340250179062,0.25396825396825395
PH153606015,216.0,0.13572582675614497,0.5456349206349207
PH153606017,144.0,0.07897102749593901,0.26785714285714285
PH153606019,123.0,0.0801099238119817,0.16666666666666666
PH153606022,95.0,0.0,0.0
PH153606023,94.0,0.1549097988167264,0.5595238095238095
PH153606027,286.0,0.3592440526613038,1.119047619047619
PH153606028,151.0,0.1343419580880437,0.37662337662337664
PH153617024,782.0,0.05809053139252779,0.39166666666666666
PH153617025,1290.0,0.0564455829081762,0.611111111111111
PH153617026,917.0,0.14624162468441385,1.4861111111111112
PH153617027,375.0,0.0,0.0
PH153617029,437.0,0.0,0.0
PH153617030,288.0,0.0,0.0
PH153617032,387.0,0.0,0.0
PH153617033,2215.0,0.009255362708127308,0.16666666666666666
PH153617035,808.0,0.0,0.0
PH153617036,1092.0,0.010825302832596992,0.16666666666666666
PH153617037,179.0,0.029399139843687694,0.2
PH153617039,1335.0,0.1733812904110126,1.9150793650793654
PH153631009,354.0,0.12349445449028457,0.7222222222222222
PH153631010,351.0,0.14719266142440085,0.8888888888888888
PH153631011,277.0,0.0,0.0
PH153631012,238.0,0.11371372729542498,0.6111111111111112
PH153631015,155.0,0.07011790511525948,0.16666666666666666
PH153631016,175.0,0.16726581226698928,0.47619047619047616
PH153631017,530.0,0.03398092431866977,0.2222222222222222
PH153631018,1196.0,0.10723703539915143,0.7222222222222222
PH153631020,260.0,0.05376191976404927,0.2
PH153631021,301.0,0.0,0.0
PH153631023,250.0,0.20750247563429464,0.9428571428571428
PH153631024,187.0,0.09714790715172981,0.30952380952380953
PH153631026,409.0,0.26938314899028354,1.396825396825397
PH153634033,328.0,0.2515203766726538,0.913131313131313
PH153634037,210.0,0.13729450780292352,0.47777777777777775
PH153634038,131.0,0.051926673507043566,0.16666666666666666
PH153634041,184.0,0.17650224547232532,0.6777777777777778
PH153634045,105.0,0.0,0.0
PH153634048,161.0,0.23019401234624132,0.7845959595959596
PH153634051,188.0,0.051926673507043566,0.16666666666666666
PH153634052,131.0,0.2017755055757193,0.6706349206349206
PH153634053,201.0,0.15975845804828293,0.6000000000000001
PH153634054,116.0,0.05874485099161221,0.2
PH153634055,251.0,0.44924644496234584,1.4615440115440117
PH153634056,197.0,0.13533466684453813,0.49007936507936506
PH153634057,143.0,0.26767570495789667,0.7055555555555555
PH153601007,390.0,0.10830353050496057,0.5111111111111111
PH153601008,144.0,0.33910160608379303,0.740909090909091
PH153601009,586.0,0.17726799891698775,0.8222222222222222
PH153601010,220.0,0.12185004769167201,0.6000000000000001
PH153601011,162.0,0.1378305268458217,0.4027777777777778
PH153601012,101.0,0.47172605955771846,1.094877344877345
PH153601013,153.0,0.27404351687350825,1.0611111111111111
PH153601014,222.0,0.16486689553015726,0.475
PH153601015,159.0,0.38078210672509544,0.890909090909091
PH153601016,256.0,0.36378727562545515,1.3611111111111112
PH153601018,276.0,0.10830353050496057,0.5111111111111111
PH153601019,190.0,0.2047187708965641,0.6
PH153601020,107.0,0.3860278425884059,0.8520202020202021
PH153601021,187.0,0.1095873164848478,0.29166666666666663
PH153601022,342.0,0.13380770664298933,0.5611111111111111
PH153601023,188.0,0.46573080460447264,1.2659090909090909
PH153601024,143.0,0.24506558785415022,0.9138888888888888
PH153601025,214.0,0.37406783871637506,1.4020202020202022
PH153601026,114.0,0.17766337251203812,0.5027777777777778
PH153601027,267.0,0.3571861171388797,1.3111111111111111
PH153601028,220.0,0.06301043715035988,0.16666666666666666
PH153602002,373.0,0.2308167253398569,1.15
PH153602003,467.0,0.27990535962818375,1.295238095238095
PH153602004,352.0,0.2086535681966431,1.025
PH153602006,223.0,0.1641523458213409,0.7250000000000001
PH153602007,268.0,0.2714251424506098,1.1261904761904762
PH153602008,342.0,0.1409187396936854,0.9678571428571429
PH153602010,361.0,0.2749440817798604,1.238095238095238
PH153602011,212.0,0.09109591306863092,0.575
PH153602012,235.0,0.3069986138263399,1.2380952380952381
PH153602013,199.0,0.245169905713827,1.0468253968253969
PH153602014,229.0,0.3335644012133681,1.586111111111111
PH153602015,202.0,0.08185318790064629,0.575
PH153602016,272.0,0.2514794971666637,1.073015873015873
PH153602019,106.0,0.23856775031815594,0.9841269841269842
PH153602022,231.0,0.1548469208909503,0.7595238095238095
PH153602027,315.0,0.20628966444025573,0.9611111111111112
PH153602029,268.0,0.12792918314230467,0.5789682539682539
PH153602032,224.0,0.275744809974391,0.9801587301587301
PH153602039,394.0,0.22995537863105572,1.15
PH153602043,224.0,0.15839763495556144,0.6761904761904761
PH153602050,314.0,0.132933549918332,0.5317460317460317
PH153602051,223.0,0.09850931748155393,0.38888888888888884
PH153602052,378.0,0.11863029741192097,0.4722222222222222
PH153602053,300.0,0.15686094407955428,0.7619047619047619
PH153602054,232.0,0.1477853335564118,0.5833333333333333
PH153602055,281.0,0.143107715604179,0.503968253968254
PH153602056,231.0,0.18194135224202757,0.7261904761904762
PH153603001,187.0,0.39187777108875044,1.4512838468720821
PH153603005,308.0,0.20758145275190973,0.9206349206349206
PH153603006,250.0,0.40284471119174153,1.3023809523809522
PH153603007,227.0,0.13384282754765142,0.5
PH153603008,187.0,0.1806398859669805,0.7718253968253967
PH153603009,250.0,0.1826455830030113,0.6
PH153603011,265.0,0.11538796923441863,0.47738095238095235
PH153603013,132.0,0.4749697061918595,1.6285714285714283
PH153603014,577.0,0.1462967146578368,0.7134920634920634
PH153603015,246.0,0.2783505583780582,0.998015873015873
PH153603016,246.0,0.24415950925249416,0.9
PH153603018,68.0,0.26240827860365923,0.896825396825397
PH153603021,192.0,0.39750080551480443,1.565079365079365
PH153603022,142.0,0.14554186454643417,0.4445378151260504
PH153603024,198.0,0.10809971210099202,0.519047619047619
PH153603025,422.0,0.2623659584729085,1.1111111111111112
PH153603026,82.0,0.28072587763565393,0.8869047619047619
PH153603027,226.0,0.4143236381653405,1.4857142857142855
PH153603029,247.0,0.099305864517078,0.35
PH153603031,452.0,0.4329271547797118,1.676190476190476
PH153603032,381.0,0.336046365917329,1.3412698412698412
PH153603033,24.0,0.20220833656751527,0.5535714285714286
PH153603035,156.0,0.27249948574798694,0.9095238095238095
PH153603036,220.0,0.38611418699095773,1.5333333333333332
PH153603037,139.0,0.21794695913637221,0.6556489262371614
PH153603041,242.0,0.0,0.0
PH153603042,174.0,0.17636034427425232,0.6
PH153603043,214.0,0.22230149745580197,0.7190476190476189
PH153603044,203.0,0.3105644273342673,1.0833333333333333
PH153603046,210.0,0.4329271547797118,1.676190476190476
PH153603047,325.0,0.3360451038215315,1.2095238095238094
PH153603050,132.0,0.14617246832636932,0.48104575163398694
PH153603051,73.0,0.29689091913525867,1.0666666666666667
PH153603052,213.0,0.199286463987354,0.5714285714285714
PH153603053,165.0,0.23537699288577577,0.7666666666666666
PH153603054,124.0,0.1621533746615244,0.42857142857142855
PH153603055,378.0,0.22217643100888843,0.8234126984126983
PH153603056,379.0,0.29689091913525867,1.0666666666666667
PH153604003,131.0,0.3944355882420236,0.8678571428571428
PH153604004,183.0,0.10352075022621174,0.25
PH153604005,188.0,0.3342068393475526,0.8932900432900432
PH153604006,105.0,0.35812047474919606,1.128968253968254
PH153604007,222.0,0.27362613476410386,0.744047619047619
PH153604009,131.0,0.15515385987479702,0.586111111111111
PH153604010,322.0,0.12582118314581628,0.4409090909090909
PH153604011,119.0,0.25890872540115656,0.45
PH153604012,336.0,0.18483988043535543,0.5
PH153604013,142.0,0.36433356824736607,0.9035714285714285
PH153604014,129.0,0.303393298486432,0.6432900432900432
PH153604015,111.0,0.13784372817967855,0.25
PH153604017,279.0,0.3194032675866463,0.7432900432900432
PH153604018,179.0,0.25765769191975696,0.7254329004329004
PH153604019,181.0,0.3068090316725345,0.5761904761904761
PH153604020,102.0,0.3054226595077444,0.6416666666666666
PH153604021,112.0,0.6885056050683437,1.5083333333333333
PH153604022,150.0,0.2613684127831937,0.744047619047619
PH153604024,175.0,0.22858054925556467,0.6
PH153604025,70.0,0.4110155502221246,0.8523809523809524
PH153604027,215.0,0.18277101718412325,0.5583333333333332
PH153604028,168.0,0.2910475916098814,1.0035714285714286
PH153604030,154.0,0.4495031891881673,1.0361471861471863
PH153604031,135.0,0.42071469289375574,0.7952380952380951
PH153604032,30.0,0.4553317565870366,0.8678571428571428
PH153604033,72.0,0.3386688849752606,0.7956349206349207
PH153604034,144.0,0.46683400641178313,0.9666666666666666
PH153604035,114.0,0.2566375311630839,0.6004329004329004
PH153604036,31.0,0.20924484044265226,0.5166666666666666
PH153604037,168.0,0.26164382468050257,0.5416666666666666
PH153604038,207.0,0.09462278365481945,0.25757575757575757
PH153604039,103.0,0.6131221225186133,1.383333333333333
PH153604040,73.0,0.19403193685609335,0.34285714285714286
PH153604041,204.0,0.4627004165428444,1.0833333333333333
PH153604042,129.0,0.18483988043535543,0.5
PH153604043,185.0,0.4900576755243517,1.211147186147186
PH153604044,197.0,0.3345841191468649,0.7956349206349206
PH153604045,156.0,0.38752749966346156,0.9166666666666665
PH153604046,192.0,0.2722321743787833,1.103968253968254
PH153604047,179.0,0.1966669509784349,0.5761904761904761
PH153604048,192.0,0.22670671953028082,0.7845238095238095
PH153604049,155.0,0.18483988043535543,0.5
PH153604050,169.0,0.4734920825266712,1.0499999999999998
PH153604051,102.0,0.18862825961429697,0.41666666666666663
PH153604052,117.0,0.2918193193869328,0.7857142857142857
PH153604053,137.0,0.5137328017162419,1.1761904761904762
PH153604054,78.0,0.39366420619603093,0.7583333333333333
PH153604055,78.0,0.3739671570042166,0.8194805194805195
PH153604056,128.0,0.22243433592580383,0.5166666666666666
PH153605001,227.0,0.1234419668860288,0.47896825396825393
PH153605002,228.0,0.06918071137844034,0.225
PH153605003,96.0,0.6734240470444712,1.0
PH153605004,458.0,0.1112525283252512,0.5206349206349206
PH153605005,288.0,0.10564101940485597,0.4777777777777778
PH153605006,208.0,0.19344306353117477,0.8456349206349205
PH153605009,209.0,0.14610270340605971,0.47619047619047616
PH153605010,249.0,0.24267997420727494,0.875
PH153605011,434.0,0.15753140434541896,0.6361111111111111
PH153605012,315.0,0.20666892023291447,0.8527777777777779
PH153605014,207.0,0.1080573964090811,0.35
PH153605015,240.0,0.43602774872468325,1.5134920634920634
PH153605016,407.0,0.20644610616597445,0.5345238095238095
PH153605017,296.0,0.11408583498170793,0.39285714285714285
PH153605018,204.0,0.1237946465944015,0.39166666666666666
PH153605019,287.0,0.19257165853439487,0.7706349206349206
PH153605020,478.0,0.2989080881883441,1.2206349206349205
PH153605021,153.0,0.2347406018195189,0.7123015873015872
PH153605022,176.0,0.18769879049393473,0.736111111111111
PH153605023,232.0,0.16888388907152893,0.7039682539682539
PH153605024,119.0,0.26927561888594637,1.0678571428571428
PH153605025,512.0,0.31786181601742974,1.4134920634920634
PH153605028,225.0,0.16048943900135137,0.55
PH153605030,239.0,0.25122350914833086,0.9956349206349207
PH153605033,149.0,0.28356941403323677,0.9416666666666665
PH153605034,93.0,0.14910680384209216,0.5595238095238095
PH153606002,71.0,0.20117004373564834,0.49999999999999994
PH153606003,93.0,0.28127996754763007,0.6666666666666666
PH153606004,350.0,0.10408181867182327,0.42063492063492064
PH153606005,256.0,0.06842340250179062,0.25396825396825395
PH153606030,80.0,0.0710425368310651,0.16666666666666666
PH153606031,216.0,0.3087270023381203,1.0761904761904761
PH153606032,114.0,0.3224132022809924,0.7857142857142856
PH153606033,183.0,0.17088678493177198,0.4523809523809524
PH153606035,75.0,0.20374059885959908,0.5492424242424242
PH153606037,291.0,0.12938617909570654,0.5345238095238095
PH153606038,221.0,0.22306411116197564,0.5
PH153606039,198.0,0.1623696969847575,0.5607864357864358
PH153606041,358.0,0.3257323214249445,1.0357142857142856
PH153606045,118.0,0.1594334925436004,0.3333333333333333
PH153606048,140.0,0.33746389048362574,0.9605042016806722
PH153606049,512.0,0.06380326097467753,0.26666666666666666
PH153606051,139.0,0.12355976552015464,0.30952380952380953
PH153606052,250.0,0.13148825618502855,0.4107142857142857
PH153606053,196.0,0.23153425130064692,0.6884920634920635
PH153606054,138.0,0.13832578019763614,0.3333333333333333
PH153606058,104.0,0.08603921928858695,0.3068181818181818
PH153606059,141.0,0.38552439227564556,1.1188375350140056
PH153606060,250.0,0.11504267757314021,0.41792929292929293
PH153607012,271.0,0.43896226073515626,2.3607142857142858
PH153607013,286.0,0.05709779912244421,0.4206349206349206
PH153607016,308.0,0.36234690074564674,2.069047619047619
PH153607019,208.0,0.2572460469286401,1.113095238095238
PH153607022,211.0,0.30355628050655725,1.6873015873015873
PH153607041,400.0,0.19779919207263105,1.0345238095238096
PH153607044,731.0,0.4979928080043132,2.6869047619047617
PH153607045,285.0,0.27997594171136647,1.4380952380952379
PH153607046,274.0,0.2678839988632605,1.4666666666666668
PH153607047,366.0,0.3735941581308575,1.8440476190476192
PH153607051,390.0,0.4521943347310463,2.5047619047619047
PH153607052,1118.0,0.0,0.0
PH153607056,328.0,0.47197916033494175,2.5968253968253965
PH153607060,179.0,0.43600525979089644,1.6666666666666663
