SDG_Households_Electricity_Light_Pct,SDG_Households_Kerosene_Gass_Light_Pct,SDG_Households_Drinking_Owned_Faucet_Pct,SDG_Households_Drinking_Shared_Faucet_Pct,SGD_Households_Construction_Material_Concrete_Pct,SGD_Building_Tenure_Type_Owned_Pct,SGD_Type_Building_Single_Pct,SGD_Type_Worker_Man,SGD_Type_Worker_Pro,SGD_Type_Worker_Tec,SGD_Type_Worker_Cle,SGD_Type_Worker_Ser,SGD_Type_Worker_Ski,SGD_Type_Worker_Cra,SGD_Type_Worker_Pla,SGD_Type_Worker_Ele,SGD_Type_Worker_Arm,SGD_less_than_54_sqft,SCH_ELEM,ratio_elem,SCH_ELEM_PRIVATE,PSGC_BRGY,cluster
0.7740112994350282,0.2259887005649717,0.0282485875706214,0.519774011299435,0.0114942528735632,0.4915254237288136,0.9885057471264368,0.0671378091872791,0.0212014134275618,0.0106007067137809,0.0282685512367491,0.1024734982332155,0.6148409893992933,0.03886925795053,0.03886925795053,0.0636042402826855,0.0106007067137809,0.0,1.0,0.9041095890410958,0.0,PH150702014,0
0.8071065989847716,0.1725888324873096,0.0304568527918781,0.0355329949238578,0.0964467005076142,0.5736040609137056,0.9898477157360406,0.0421052631578947,0.0070175438596491,0.0,0.0175438596491228,0.1157894736842105,0.6175438596491228,0.0280701754385964,0.0807017543859649,0.0912280701754386,0.0,0.0,1.0,0.6032608695652174,0.0,PH150702016,0
0.5959183673469388,0.3918367346938775,0.0204081632653061,0.073469387755102,0.0938775510204081,0.1632653061224489,0.9877551020408164,0.0027855153203342,0.0055710306406685,0.011142061281337,0.0055710306406685,0.0863509749303621,0.6434540389972145,0.1030640668523676,0.1086350974930362,0.0250696378830083,0.0055710306406685,0.290983606557377,1.0,1.7459677419354838,0.0,PH150702018,2
0.9466019417475728,0.0533980582524271,0.0145631067961165,0.4077669902912621,0.1275510204081632,0.529126213592233,0.979591836734694,0.0024449877750611,0.0171149144254278,0.0048899755501222,0.0268948655256723,0.0146699266503667,0.6063569682151589,0.2591687041564792,0.0073349633251833,0.0342298288508557,0.0171149144254278,0.0531400966183574,1.0,0.89171974522293,0.0,PH150702024,0
0.6650406504065041,0.2894308943089431,0.0536585365853658,0.5252032520325203,0.0814332247557003,0.1300813008130081,0.9625407166123778,0.0715648854961832,0.0143129770992366,0.0085877862595419,0.0171755725190839,0.1498091603053435,0.3015267175572519,0.041030534351145,0.1030534351145038,0.2805343511450381,0.0124045801526717,0.0,1.0,0.5883100381194409,1.0,PH150702025,0
0.9071146245059288,0.0928853754940711,0.5276679841897233,0.3596837944664031,0.2154150197628458,0.7233201581027668,0.9604743083003952,0.0471821756225425,0.0655307994757536,0.0222804718217562,0.0353866317169069,0.1245085190039318,0.2870249017038008,0.0524246395806028,0.1258191349934469,0.2254259501965924,0.0144167758846657,0.1492204899777283,1.0,2.1598173515981736,0.0,PH150702028,2
0.8535564853556485,0.1464435146443514,0.4435146443514644,0.3974895397489539,0.2522522522522522,0.7698744769874477,0.972972972972973,0.0256410256410256,0.1333333333333333,0.0307692307692307,0.0512820512820512,0.1461538461538461,0.3717948717948718,0.0487179487179487,0.0743589743589743,0.1051282051282051,0.0128205128205128,0.0657276995305164,1.0,1.2467532467532467,0.0,PH150702032,2
0.5031055900621118,0.4596273291925465,0.031055900621118,0.0124223602484472,0.0625,0.546583850931677,1.0,0.073170731707317,0.0097560975609756,0.0048780487804878,0.0048780487804878,0.0390243902439024,0.7707317073170732,0.0097560975609756,0.0439024390243902,0.0390243902439024,0.0048780487804878,0.0,1.0,2.3275862068965516,0.0,PH150702034,2
0.9508196721311476,0.040983606557377,0.0245901639344262,0.9262295081967212,0.0648148148148148,0.4918032786885246,0.9444444444444444,0.0075471698113207,0.0037735849056603,0.0,0.0,0.0113207547169811,0.9018867924528302,0.0226415094339622,0.0,0.0490566037735849,0.0,0.3671875,1.0,1.0,0.0,PH150702035,0
0.9444444444444444,0.0555555555555555,0.0065359477124183,0.022875816993464,0.1405228758169934,0.3366013071895425,0.9738562091503268,0.0425531914893617,0.02321083172147,0.0174081237911025,0.0367504835589942,0.04642166344294,0.4642166344294003,0.1682785299806576,0.0483558994197292,0.1431334622823984,0.0038684719535783,0.4525993883792049,1.0,0.7428571428571429,0.0,PH150702036,0
0.8212435233160622,0.1632124352331606,0.2020725388601036,0.0077720207253886,0.3454545454545454,0.932642487046632,0.9948051948051948,0.0351170568561872,0.060200668896321,0.0217391304347826,0.0133779264214046,0.108695652173913,0.5384615384615384,0.0568561872909698,0.0769230769230769,0.0719063545150501,0.0100334448160535,0.0266990291262135,2.0,1.3205574912891986,0.0,PH150702037,2
0.7661538461538462,0.2338461538461538,0.0215384615384615,0.0,0.1846153846153846,0.5476923076923077,0.9692307692307692,0.019271948608137,0.006423982869379,0.0042826552462526,0.0021413276231263,0.1927194860813704,0.6895074946466809,0.0578158458244111,0.0149892933618843,0.012847965738758,0.0,0.0,1.0,1.9324324324324325,0.0,PH150702039,2
0.8625592417061612,0.1374407582938388,0.0,0.0236966824644549,0.0192307692307692,0.909952606635071,0.9230769230769232,0.012847965738758,0.025695931477516,0.006423982869379,0.0021413276231263,0.3533190578158458,0.5139186295503212,0.019271948608137,0.0278372591006423,0.0299785867237687,0.0085653104925053,0.1414141414141414,1.0,1.106951871657754,0.0,PH150702047,2
0.7658227848101266,0.2151898734177215,0.0,0.0759493670886076,0.1146496815286624,0.5569620253164557,0.961783439490446,0.0067796610169491,0.0,0.0033898305084745,0.0033898305084745,0.0033898305084745,0.7966101694915254,0.0033898305084745,0.0305084745762711,0.1152542372881356,0.0271186440677966,0.0,1.0,1.2923076923076924,0.0,PH150702049,2
0.8472906403940886,0.1527093596059113,0.0295566502463054,0.0,0.160427807486631,0.3940886699507389,0.983957219251337,0.0339943342776204,0.0169971671388102,0.0198300283286118,0.0339943342776204,0.0793201133144475,0.6317280453257791,0.0283286118980169,0.0396600566572237,0.0878186968838526,0.0254957507082152,0.0476190476190476,1.0,1.8660714285714286,0.0,PH150702055,2
0.9919137466307276,0.0080862533692722,0.6415094339622641,0.0512129380053908,0.2075471698113207,0.8490566037735849,0.9865229110512128,0.0516431924882629,0.0766823161189358,0.0156494522691705,0.0735524256651017,0.2003129890453834,0.2676056338028169,0.0579029733959311,0.0704225352112676,0.1737089201877934,0.0125195618153364,0.1587743732590529,1.0,1.4948805460750854,0.0,PH150702058,2
0.8921832884097035,0.1078167115902965,0.0242587601078167,0.1105121293800539,0.1166666666666666,0.0215633423180593,1.0,0.0131086142322097,0.0299625468164794,0.0131086142322097,0.0112359550561797,0.0786516853932584,0.6928838951310862,0.0580524344569288,0.0524344569288389,0.0505617977528089,0.0,0.1392405063291139,1.0,0.7240143369175627,0.0,PH150702059,0
0.7007575757575758,0.2537878787878788,0.0113636363636363,0.0151515151515151,0.0379146919431279,0.9545454545454546,1.0,0.0248868778280542,0.0113122171945701,0.004524886877828,0.0113122171945701,0.0769230769230769,0.7692307692307693,0.0226244343891402,0.0180995475113122,0.0542986425339366,0.006787330316742,0.0046948356807511,1.0,0.8186046511627907,0.0,PH150702061,0
0.9493150684931508,0.0465753424657534,0.6013698630136987,0.084931506849315,0.3631205673758865,0.4671232876712329,0.8780141843971632,0.103076923076923,0.0953846153846153,0.053076923076923,0.0507692307692307,0.2361538461538461,0.1,0.0684615384615384,0.1061538461538461,0.1646153846153846,0.0192307692307692,0.0137931034482758,2.0,4.152597402597403,0.0,PH150702064,3
0.943502824858757,0.0480225988700565,0.7740112994350282,0.1864406779661017,0.4131054131054131,0.3983050847457627,0.7492877492877493,0.0982758620689655,0.1,0.0672413793103448,0.0586206896551724,0.2896551724137931,0.0827586206896551,0.1827586206896551,0.0275862068965517,0.0827586206896551,0.0086206896551724,0.0,1.0,2.2254335260115607,1.0,PH150702068,2
0.9140811455847256,0.0787589498806682,0.5536992840095465,0.2171837708830549,0.198090692124105,0.0286396181384248,0.9140811455847256,0.0558312655086848,0.0173697270471464,0.0037220843672456,0.0136476426799007,0.1575682382133995,0.5682382133995038,0.0334987593052109,0.0223325062034739,0.1141439205955335,0.0136476426799007,0.0339805825242718,1.0,1.1465116279069767,0.0,PH150703001,2
0.4567901234567901,0.5308641975308642,0.0123456790123456,0.0,0.0,0.9753086419753086,0.9753086419753086,0.0064102564102564,0.0192307692307692,0.0,0.0,0.0641025641025641,0.8525641025641025,0.0,0.0,0.0256410256410256,0.0064102564102564,0.0,1.0,1.2783505154639174,0.0,PH150703003,2
0.4878048780487805,0.5040650406504065,0.0,0.6585365853658537,0.024390243902439,0.1138211382113821,0.983739837398374,0.0830039525691699,0.0118577075098814,0.0039525691699604,0.0079051383399209,0.0158102766798418,0.7786561264822134,0.0079051383399209,0.0474308300395256,0.0316205533596837,0.0118577075098814,0.0594059405940594,1.0,0.6122448979591837,0.0,PH150703004,0
0.9705882352941176,0.0176470588235294,0.0058823529411764,0.0058823529411764,0.0411764705882352,0.9941176470588236,0.9882352941176472,0.0638297872340425,0.0212765957446808,0.0085106382978723,0.051063829787234,0.076595744680851,0.5829787234042553,0.0042553191489361,0.0680851063829787,0.0808510638297872,0.0425531914893617,0.0,1.0,0.28272251308900526,0.0,PH150703007,0
0.9705882352941176,0.0294117647058823,0.0098039215686274,0.9607843137254902,0.0,0.0490196078431372,0.9754901960784312,0.0743034055727554,0.0247678018575851,0.0154798761609907,0.0061919504643962,0.0185758513931888,0.7554179566563467,0.0123839009287925,0.0,0.0928792569659442,0.0,0.0074074074074074,1.0,0.6901408450704225,0.0,PH150703008,0
0.8022598870056498,0.192090395480226,0.2372881355932203,0.1299435028248587,0.135593220338983,0.4293785310734463,0.9774011299435028,0.0419947506561679,0.0446194225721784,0.0341207349081364,0.0341207349081364,0.0944881889763779,0.5091863517060368,0.0472440944881889,0.0288713910761154,0.0603674540682414,0.0944881889763779,0.0,1.0,1.9296875,0.0,PH150703011,2
0.5988023952095808,0.4011976047904191,0.0119760479041916,0.9880239520958084,0.0778443113772455,0.0,0.7724550898203593,0.057347670250896,0.014336917562724,0.007168458781362,0.007168458781362,0.060931899641577,0.6272401433691757,0.028673835125448,0.021505376344086,0.1648745519713261,0.007168458781362,0.4358974358974359,1.0,0.6568047337278107,0.0,PH150703012,0
0.5843520782396088,0.4009779951100244,0.0,0.0,0.024,0.0,0.9973333333333332,0.045816733067729,0.0338645418326693,0.0079681274900398,0.0159362549800796,0.1374501992031872,0.6593625498007968,0.0139442231075697,0.0019920318725099,0.0537848605577689,0.0239043824701195,0.4092409240924092,1.0,1.543859649122807,0.0,PH150703016,2
0.0346534653465346,0.915841584158416,0.0247524752475247,0.0148514851485148,0.0248756218905472,0.1237623762376237,0.7263681592039801,0.0,0.0,0.0210526315789473,0.0105263157894736,0.0105263157894736,0.7929824561403509,0.031578947368421,0.0070175438596491,0.1228070175438596,0.0035087719298245,0.810126582278481,1.0,0.12,0.0,PH150703017,0
0.0421686746987951,0.4518072289156626,0.0060240963855421,0.0,0.0,0.2590361445783132,0.9805194805194806,0.0252707581227436,0.003610108303249,0.003610108303249,0.0,0.0902527075812274,0.3393501805054151,0.0108303249097472,0.003610108303249,0.51985559566787,0.0,0.0,1.0,0.4489795918367347,0.0,PH150703018,0
0.8731884057971014,0.1268115942028985,0.0,0.0181159420289855,0.0074349442379182,0.9347826086956522,0.7137546468401487,0.0330275229357798,0.0036697247706422,0.0036697247706422,0.0,0.0513761467889908,0.7009174311926606,0.036697247706422,0.0293577981651376,0.1394495412844036,0.0,0.023076923076923,1.0,0.4673202614379085,0.0,PH150703019,0
0.0121951219512195,0.8780487804878049,0.0060975609756097,0.0,0.0,0.5853658536585366,0.975609756097561,0.0037735849056603,0.0,0.0,0.0,0.0377358490566037,0.9169811320754716,0.0188679245283018,0.0037735849056603,0.0188679245283018,0.0,0.0222222222222222,1.0,0.27167630057803466,0.0,PH150703021,0
0.6906474820143885,0.302158273381295,0.7841726618705036,0.1294964028776978,0.0647482014388489,0.4388489208633093,0.7985611510791367,0.0145631067961165,0.0339805825242718,0.0,0.0048543689320388,0.0485436893203883,0.4757281553398058,0.0679611650485436,0.029126213592233,0.2572815533980582,0.0679611650485436,0.0,1.0,1.188235294117647,0.0,PH150703024,2
0.9107142857142856,0.0803571428571428,0.8839285714285714,0.0982142857142857,0.0267857142857142,0.0803571428571428,0.5714285714285714,0.0063291139240506,0.0,0.0,0.0063291139240506,0.050632911392405,0.8227848101265823,0.0189873417721519,0.0316455696202531,0.0632911392405063,0.0,0.031578947368421,1.0,1.7654320987654322,0.0,PH150703025,2
0.9540983606557376,0.0032786885245901,0.0,0.0032786885245901,0.0524590163934426,0.3016393442622951,0.9934426229508196,0.0450751252086811,0.025041736227045,0.021702838063439,0.0517529215358931,0.0851419031719532,0.6260434056761269,0.031719532554257,0.025041736227045,0.0701168614357262,0.018363939899833,0.0497925311203319,1.0,0.5633802816901409,0.0,PH150703027,0
0.0207253886010362,0.6476683937823834,0.1191709844559585,0.0,0.005181347150259,0.1450777202072538,0.9740932642487048,0.0064935064935064,0.0,0.0,0.0,0.0194805194805194,0.9675324675324676,0.0,0.0,0.0,0.0,0.4296296296296296,1.0,0.6694214876033058,0.0,PH150703031,0
0.6550218340611353,0.3013100436681222,0.0786026200873362,0.5633187772925764,0.0,0.0393013100436681,0.9732142857142856,0.1193633952254641,0.039787798408488,0.0106100795755968,0.0159151193633952,0.0477453580901856,0.5437665782493368,0.0,0.0610079575596817,0.039787798408488,0.1220159151193634,0.2133333333333333,1.0,0.8540540540540541,0.0,PH150703033,0
0.8468085106382979,0.0978723404255319,0.1914893617021276,0.2,0.0043103448275862,0.6,0.9396551724137931,0.0919811320754716,0.0566037735849056,0.0235849056603773,0.0212264150943396,0.1108490566037735,0.5235849056603774,0.0518867924528301,0.0566037735849056,0.0518867924528301,0.0070754716981132,0.0,1.0,0.7916666666666666,0.0,PH150703034,0
0.8653846153846154,0.1346153846153846,0.0,0.0384615384615384,0.0,0.0192307692307692,0.9611650485436892,0.0065359477124183,0.0196078431372549,0.0,0.0,0.0392156862745098,0.934640522875817,0.0,0.0,0.0,0.0,0.0103092783505154,1.0,0.7719298245614035,0.0,PH150703035,0
0.9759036144578314,0.0240963855421686,0.0120481927710843,0.0120481927710843,0.0454545454545454,0.0240963855421686,0.9772727272727272,0.036697247706422,0.036697247706422,0.018348623853211,0.0,0.0458715596330275,0.5504587155963303,0.1376146788990825,0.018348623853211,0.0825688073394495,0.055045871559633,0.0,1.0,0.6521739130434783,0.0,PH150703037,0
0.1472081218274111,0.8426395939086294,0.0,0.0710659898477157,0.0101522842639593,0.1319796954314721,0.9898477157360406,0.0647773279352226,0.0040485829959514,0.0,0.0,0.0647773279352226,0.854251012145749,0.0,0.0,0.0121457489878542,0.0,0.0432432432432432,1.0,0.9714285714285714,0.0,PH150703038,0
0.0227272727272727,0.7670454545454546,0.1079545454545454,0.0113636363636363,0.0056818181818181,0.2045454545454545,0.9772727272727272,0.0213523131672597,0.0177935943060498,0.0106761565836298,0.0,0.0462633451957295,0.6619217081850534,0.0320284697508896,0.0782918149466192,0.1103202846975089,0.0213523131672597,0.0065359477124183,2.0,1.358974358974359,0.0,PH150704001,2
0.4278606965174129,0.5373134328358209,0.0547263681592039,0.1592039800995024,0.0207253886010362,0.7213930348258707,0.9948186528497408,0.0238095238095238,0.0039682539682539,0.0,0.0,0.0039682539682539,0.6746031746031746,0.0158730158730158,0.115079365079365,0.1111111111111111,0.0476190476190476,0.0122699386503067,1.0,0.6596858638743456,0.0,PH150704002,0
0.0047281323877068,0.359338061465721,0.0118203309692671,0.9810874704491724,0.0023640661938534,0.0236406619385342,0.9929078014184396,0.0161476355247981,0.008073817762399,0.0046136101499423,0.0161476355247981,0.1614763552479815,0.7277970011534025,0.0092272202998846,0.0126874279123414,0.0334486735870818,0.0103806228373702,0.2974683544303797,1.0,0.5319488817891374,0.0,PH150704003,0
0.9844559585492229,0.0103626943005181,0.6580310880829016,0.3419689119170984,0.008,0.9689119170984456,0.984,0.0947368421052631,0.0289473684210526,0.0078947368421052,0.0157894736842105,0.1605263157894736,0.5447368421052632,0.0105263157894736,0.0026315789473684,0.131578947368421,0.0026315789473684,0.0693641618497109,1.0,1.3214285714285714,0.0,PH150704005,2
0.9381625441696112,0.0565371024734982,0.7915194346289752,0.1448763250883392,0.1307420494699646,0.4522968197879858,0.9275618374558304,0.1091658084449021,0.074150360453141,0.0113285272914521,0.0339855818743563,0.2018537590113285,0.2698249227600412,0.0442842430484037,0.0700308959835221,0.1740473738414006,0.0092687950566426,0.0082304526748971,1.0,2.1089258698941,0.0,PH150704009,2
0.8364116094986808,0.1635883905013192,0.741424802110818,0.0131926121372031,0.0978835978835978,1.0,0.984126984126984,0.0163111668757841,0.0050188205771643,0.0075282308657465,0.001254705144291,0.0363864491844416,0.6223337515683814,0.0062735257214554,0.151819322459222,0.1493099121706399,0.0037641154328732,0.0056338028169014,1.0,1.4484412470023982,0.0,PH150704010,2
0.7796610169491526,0.2157164869029275,0.3035439137134052,0.6779661016949152,0.043613707165109,0.9768875192604006,0.9937694704049844,0.1076388888888889,0.0451388888888888,0.015625,0.0095486111111111,0.0416666666666666,0.6571180555555556,0.0112847222222222,0.0338541666666666,0.0616319444444444,0.0060763888888888,0.0,1.0,0.42266824085005905,0.0,PH150704011,0
0.8231780167264038,0.1648745519713261,0.6427718040621266,0.1983273596176822,0.0669856459330143,0.4767025089605735,0.9904306220095692,0.0482708933717579,0.0785302593659942,0.0497118155619596,0.0576368876080691,0.1001440922190201,0.2665706051873199,0.0670028818443804,0.0965417867435158,0.2096541786743515,0.0252161383285302,0.0436408977556109,2.0,2.3744444444444444,0.0,PH150704013,2
0.195054945054945,0.7857142857142857,0.9505494505494504,0.0082417582417582,0.0082417582417582,0.4862637362637362,0.9587912087912088,0.0129032258064516,0.0086021505376344,0.0086021505376344,0.0086021505376344,0.0043010752688172,0.6301075268817204,0.0021505376344086,0.1247311827956989,0.1956989247311828,0.0043010752688172,0.0245231607629427,1.0,0.9232613908872902,0.0,PH150704015,0
0.815668202764977,0.1797235023041474,0.1889400921658986,0.0414746543778801,0.0463917525773195,0.2857142857142857,0.979381443298969,0.0074906367041198,0.0074906367041198,0.0224719101123595,0.0299625468164794,0.0561797752808988,0.704119850187266,0.0112359550561797,0.0823970037453183,0.0299625468164794,0.048689138576779,0.2045454545454545,1.0,1.3122171945701357,0.0,PH150704016,2
0.0,0.7243589743589743,0.0064102564102564,0.9935897435897436,0.032051282051282,0.0064102564102564,0.9166666666666666,0.0176211453744493,0.0044052863436123,0.0,0.0,0.0044052863436123,0.9691629955947136,0.0,0.0,0.0044052863436123,0.0,0.0389610389610389,1.0,1.0,0.0,PH150704017,0
0.3629032258064516,0.592741935483871,0.0080645161290322,0.9596774193548387,0.0040650406504065,0.2258064516129032,1.0,0.0,0.0051150895140664,0.0025575447570332,0.0,0.0,0.9156010230179028,0.0,0.0716112531969309,0.0051150895140664,0.0,0.0348837209302325,1.0,0.9795221843003413,0.0,PH150704018,0
0.1927710843373494,0.3012048192771084,0.0,0.2650602409638554,0.0,0.1325301204819277,0.95,0.0157480314960629,0.0078740157480314,0.0,0.0,0.0629921259842519,0.8346456692913385,0.0,0.0314960629921259,0.0393700787401574,0.0,0.0,1.0,0.5037593984962406,0.0,PH150704021,0
0.0,0.5250836120401338,0.0,0.9264214046822744,0.2040133779264214,0.1806020066889632,0.9866220735785952,0.0193321616871704,0.0193321616871704,0.0,0.0087873462214411,0.0439367311072056,0.7873462214411248,0.0228471001757469,0.0140597539543057,0.070298769771529,0.0052724077328646,0.2758620689655172,2.0,1.0911392405063292,0.0,PH150705001,0
0.0256410256410256,0.8034188034188035,0.4230769230769231,0.3461538461538461,0.0085470085470085,0.8162393162393162,0.9401709401709402,0.1009771986970684,0.003257328990228,0.003257328990228,0.022801302931596,0.0586319218241042,0.6384364820846905,0.0,0.009771986970684,0.1596091205211726,0.003257328990228,0.0304568527918781,1.0,0.7656903765690377,0.0,PH150705006,0
0.0261194029850746,0.9253731343283582,0.0335820895522388,0.8246268656716418,0.0298507462686567,0.9850746268656716,0.9552238805970148,0.0461095100864553,0.0230547550432276,0.0115273775216138,0.0086455331412103,0.069164265129683,0.7579250720461095,0.0086455331412103,0.0201729106628242,0.0518731988472622,0.0028818443804034,0.689795918367347,1.0,0.46689895470383275,0.0,PH150705007,0
0.0174563591022443,0.912718204488778,0.0,0.2743142144638404,0.0399002493765586,0.685785536159601,0.9950124688279302,0.0132547864506627,0.0191458026509572,0.0,0.0147275405007363,0.0220913107511045,0.8571428571428571,0.0103092783505154,0.0044182621502209,0.0368188512518409,0.0029455081001472,0.0103626943005181,1.0,0.6152482269503546,0.0,PH150705010,0
0.0036764705882352,0.8602941176470589,0.0147058823529411,0.2720588235294117,0.0073529411764705,0.1838235294117647,0.9889705882352942,0.0354767184035476,0.0199556541019955,0.0221729490022172,0.0088691796008869,0.0598669623059867,0.7139689578713969,0.0022172949002217,0.0221729490022172,0.0864745011086474,0.0133037694013303,0.00418410041841,2.0,0.9955056179775281,0.0,PH150705013,0
0.0132075471698113,0.5056603773584906,0.0018867924528301,0.7264150943396226,0.0492424242424242,0.0075471698113207,0.9412878787878788,0.0525059665871121,0.0071599045346062,0.0095465393794749,0.0071599045346062,0.2494033412887828,0.3651551312649164,0.0190930787589498,0.0226730310262529,0.2673031026252983,0.0,0.0071599045346062,1.0,0.8958333333333334,0.0,PH150705014,0
0.0837988826815642,0.4692737430167598,0.1173184357541899,0.3798882681564245,0.0810055865921787,0.4860335195530726,0.9832402234636872,0.0532544378698224,0.0256410256410256,0.0177514792899408,0.0236686390532544,0.0611439842209073,0.6982248520710059,0.0,0.029585798816568,0.0729783037475345,0.0157790927021696,0.0524691358024691,2.0,1.5,0.0,PH150705019,2
0.674863387978142,0.3251366120218579,0.0218579234972677,0.1448087431693989,0.0,0.0601092896174863,0.5437158469945356,0.082,0.036,0.006,0.01,0.114,0.654,0.024,0.038,0.028,0.0,0.0,1.0,2.1467391304347827,0.0,PH150705022,2
0.0080645161290322,0.9919354838709676,0.1129032258064516,0.8467741935483871,0.0082644628099173,0.9838709677419356,0.9214876033057852,0.0466472303206997,0.032069970845481,0.0,0.0204081632653061,0.0524781341107871,0.7900874635568513,0.0145772594752186,0.0058309037900874,0.0291545189504373,0.0087463556851311,0.0042194092827004,1.0,0.672,0.0,PH150705024,0
0.0,0.7630331753554502,0.0284360189573459,0.1374407582938388,0.0428571428571428,0.985781990521327,0.9904761904761904,0.015625,0.021875,0.009375,0.0125,0.025,0.73125,0.06875,0.021875,0.090625,0.003125,0.1312217194570135,1.0,0.9210526315789473,0.0,PH150705025,0
0.0099502487562189,0.4676616915422885,0.3134328358208955,0.6865671641791045,0.0746268656716417,0.5472636815920398,0.9303482587064676,0.0688524590163934,0.0360655737704918,0.0262295081967213,0.0131147540983606,0.1639344262295081,0.4918032786885246,0.0229508196721311,0.0262295081967213,0.1508196721311475,0.0,0.5212765957446809,1.0,1.1293103448275863,0.0,PH150705028,0
0.6137566137566137,0.2857142857142857,0.0052910052910052,0.0,0.1481481481481481,0.9312169312169312,1.0,0.0422077922077922,0.0227272727272727,0.0,0.0,0.0454545454545454,0.775974025974026,0.0032467532467532,0.0324675324675324,0.0714285714285714,0.0,0.0,1.0,1.300395256916996,0.0,PH150705029,2
